"","player.name","type.name","location.x","location.y","cluster"
"27055","Jorge Resurrección Merodio","Shot",84,40,1
"27056","Francisco Román Alarcón Suárez","Pass",57,34,3
"27057","Jorge Resurrección Merodio","Pass",64,60,1
"27058","Jorge Resurrección Merodio","Pass",71,58,1
"27059","Francisco Román Alarcón Suárez","Pass",75,32,3
"27060","Francisco Román Alarcón Suárez","Pass",82,18,3
"27061","Francisco Román Alarcón Suárez","Pass",83,18,3
"27062","Andrés Iniesta Luján","Pass",89,18,2
"27063","Francisco Román Alarcón Suárez","Pass",86,19,3
"27064","Andrés Iniesta Luján","Pass",93,22,2
"27065","Marco Asensio Willemsen","Pass",73,35,3
"27066","Jorge Resurrección Merodio","Pass",93,56,1
"27067","Andrés Iniesta Luján","Pass",86,24,2
"27068","Marco Asensio Willemsen","Shot",97,32,3
"27069","Jorge Resurrección Merodio","Pass",38,33,1
"27070","Sergio Busquets i Burgos","Pass",52,20,1
"27071","Francisco Román Alarcón Suárez","Dribble",72,14,3
"27072","Francisco Román Alarcón Suárez","Pass",64,36,3
"27073","Marco Asensio Willemsen","Pass",91,70,3
"27074","Francisco Román Alarcón Suárez","Pass",87,52,3
"27075","Andrés Iniesta Luján","Pass",47,49,2
"27076","Andrés Iniesta Luján","Pass",83,12,2
"27077","Jorge Resurrección Merodio","Pass",65,55,1
"27078","Francisco Román Alarcón Suárez","Pass",84,3,3
"27079","Marco Asensio Willemsen","Pass",85,65,3
"27080","Francisco Román Alarcón Suárez","Pass",75,25,3
"27081","Andrés Iniesta Luján","Pass",99,50,2
"27082","Denis Cheryshev","Pass",33,8,5
"27083","Sergio Busquets i Burgos","Pass",64,42,1
"27084","Andrés Iniesta Luján","Pass",58,33,2
"27085","Francisco Román Alarcón Suárez","Pass",75,32,3
"27086","Andrés Iniesta Luján","Pass",64,28,2
"27087","Andrés Iniesta Luján","Pass",93,23,2
"27088","Jorge Resurrección Merodio","Pass",88,22,1
"27089","Aleksandr Golovin","Pass",60,41,2
"27090","Fyodor Smolov","Dribble",93,74,3
"27091","Fyodor Smolov","Pass",92,77,3
"27092","Jorge Resurrección Merodio","Pass",23,15,1
"27093","Sergio Busquets i Burgos","Pass",57,28,1
"27094","Andrés Iniesta Luján","Pass",68,26,2
"27095","Sergio Busquets i Burgos","Pass",58,26,1
"27096","Francisco Román Alarcón Suárez","Pass",71,27,3
"27097","Jorge Resurrección Merodio","Pass",68,48,1
"27098","Sergio Busquets i Burgos","Pass",86,33,1
"27099","Francisco Román Alarcón Suárez","Pass",88,51,3
"27100","Jorge Resurrección Merodio","Pass",87,64,1
"27101","Andrés Iniesta Luján","Shot",99,33,2
"27102","Francisco Román Alarcón Suárez","Pass",98,63,3
"27103","Francisco Román Alarcón Suárez","Pass",102,71,3
"27104","Jorge Resurrección Merodio","Pass",82,65,1
"27105","Andrés Iniesta Luján","Pass",50,27,2
"27106","Roman Zobnin","Dribble",96,76,2
"27107","Sergio Busquets i Burgos","Pass",20,11,1
"27108","Sergio Busquets i Burgos","Pass",65,29,1
"27109","Jorge Resurrección Merodio","Pass",76,48,1
"27110","Andrés Iniesta Luján","Pass",79,45,2
"27111","Andrés Iniesta Luján","Pass",74,51,2
"27112","Andrés Iniesta Luján","Pass",98,56,2
"27113","Sergio Busquets i Burgos","Pass",68,56,1
"27114","Francisco Román Alarcón Suárez","Pass",108,14,3
"27115","Jorge Resurrección Merodio","Pass",79,50,1
"27116","Francisco Román Alarcón Suárez","Pass",108,15,3
"27117","Andrés Iniesta Luján","Dribble",108,20,2
"27118","Sergio Busquets i Burgos","Pass",54,11,1
"27119","Jorge Resurrección Merodio","Pass",92,4,1
"27120","Fyodor Smolov","Pass",98,3,3
"27121","Denis Cheryshev","Pass",120,25,5
"27122","Francisco Román Alarcón Suárez","Pass",64,34,3
"27123","Fyodor Smolov","Pass",116,78,3
"27124","Roman Zobnin","Pass",119,79,2
"27125","Fyodor Smolov","Pass",113,7,3
"27126","Aleksandr Golovin","Pass",37,76,2
"27127","Jorge Resurrección Merodio","Pass",66,59,1
"27128","Sergio Busquets i Burgos","Pass",74,33,1
"27129","Francisco Román Alarcón Suárez","Pass",89,4,3
"27130","Jorge Resurrección Merodio","Pass",83,70,1
"27131","Jorge Resurrección Merodio","Pass",96,52,1
"27132","Sergio Busquets i Burgos","Pass",69,29,1
"27133","Francisco Román Alarcón Suárez","Dribble",87,13,3
"27134","Francisco Román Alarcón Suárez","Pass",115,16,3
"27135","Aleksandr Golovin","Pass",25,45,2
"27136","Sergio Busquets i Burgos","Pass",72,28,1
"27137","Jorge Resurrección Merodio","Pass",60,67,1
"27138","Jorge Resurrección Merodio","Pass",73,60,1
"27139","Sergio Busquets i Burgos","Pass",72,37,1
"27140","Andrés Iniesta Luján","Pass",89,29,2
"27141","Andrés Iniesta Luján","Pass",104,19,2
"27142","Roman Zobnin","Pass",68,50,2
"27143","Andrés Iniesta Luján","Pass",55,29,2
"27144","Francisco Román Alarcón Suárez","Pass",54,22,3
"27145","Fyodor Smolov","Pass",95,3,3
"27146","Andrés Iniesta Luján","Shot",109,41,2
"27147","Fyodor Smolov","Shot",109,41,3
"27148","Jorge Resurrección Merodio","Shot",109,41,1
"27149","Aleksandr Golovin","Shot",109,41,2
"27150","Denis Cheryshev","Shot",109,41,5
"27151","Javier Hernández Balcázar","Pass",61,40,5
"27152","Rafael Márquez Álvarez","Pass",42,45,1
"27153","Philippe Coutinho Correia","Pass",51,3,4
"27154","Carlos Henrique Casimiro","Pass",50,13,1
"27155","Neymar da Silva Santos Junior","Pass",48,5,5
"27156","Neymar da Silva Santos Junior","Pass",56,37,5
"27157","Willian Borges da Silva","Pass",68,74,3
"27158","Héctor Miguel Herrera López","Dribble",66,59,3
"27159","Javier Hernández Balcázar","Pass",95,62,5
"27160","Héctor Miguel Herrera López","Pass",91,31,3
"27161","Carlos Alberto Vela Garrido","Pass",101,12,5
"27162","José Andrés Guardado Hernández","Pass",114,16,4
"27163","Hirving Rodrigo Lozano Bahena","Shot",111,52,6
"27164","José Andrés Guardado Hernández","Pass",120,80,4
"27165","Neymar da Silva Santos Junior","Pass",16,17,5
"27166","Philippe Coutinho Correia","Pass",47,18,4
"27167","Willian Borges da Silva","Pass",64,35,3
"27168","José Paulo Bezzera Maciel Júnior","Pass",84,70,2
"27169","Willian Borges da Silva","Dribble",92,76,3
"27170","Willian Borges da Silva","Pass",96,71,3
"27171","José Paulo Bezzera Maciel Júnior","Pass",113,69,2
"27172","Philippe Coutinho Correia","Dribble",86,41,4
"27173","Philippe Coutinho Correia","Pass",70,34,4
"27174","Carlos Henrique Casimiro","Pass",54,43,1
"27175","Philippe Coutinho Correia","Pass",57,26,4
"27176","Carlos Henrique Casimiro","Pass",79,48,1
"27177","Neymar da Silva Santos Junior","Shot",96,43,5
"27178","José Paulo Bezzera Maciel Júnior","Pass",118,64,2
"27179","Willian Borges da Silva","Pass",106,66,3
"27180","Carlos Henrique Casimiro","Pass",92,58,1
"27181","José Paulo Bezzera Maciel Júnior","Pass",53,33,2
"27182","Neymar da Silva Santos Junior","Pass",57,3,5
"27183","Carlos Henrique Casimiro","Pass",47,47,1
"27184","Willian Borges da Silva","Pass",64,70,3
"27185","José Andrés Guardado Hernández","Dribble",66,15,4
"27186","José Andrés Guardado Hernández","Pass",66,23,4
"27187","Héctor Miguel Herrera López","Pass",71,24,3
"27188","Carlos Henrique Casimiro","Pass",76,2,1
"27189","Neymar da Silva Santos Junior","Pass",81,5,5
"27190","Javier Hernández Balcázar","Pass",34,42,5
"27191","Carlos Alberto Vela Garrido","Dribble",76,10,5
"27192","Héctor Miguel Herrera López","Dribble",76,16,3
"27193","Héctor Miguel Herrera López","Pass",81,12,3
"27194","Carlos Alberto Vela Garrido","Pass",109,11,5
"27195","José Andrés Guardado Hernández","Pass",98,20,4
"27196","Rafael Márquez Álvarez","Pass",65,37,1
"27197","Carlos Alberto Vela Garrido","Dribble",98,15,5
"27198","Carlos Alberto Vela Garrido","Pass",116,19,5
"27199","Carlos Alberto Vela Garrido","Pass",119,1,5
"27200","Carlos Henrique Casimiro","Pass",56,33,1
"27201","Héctor Miguel Herrera López","Pass",66,74,3
"27202","Hirving Rodrigo Lozano Bahena","Dribble",79,77,6
"27203","Hirving Rodrigo Lozano Bahena","Dribble",87,77,6
"27204","Neymar da Silva Santos Junior","Pass",50,2,5
"27205","Philippe Coutinho Correia","Pass",42,20,4
"27206","Philippe Coutinho Correia","Pass",56,25,4
"27207","Carlos Henrique Casimiro","Pass",47,29,1
"27208","Willian Borges da Silva","Dribble",71,74,3
"27209","Willian Borges da Silva","Dribble",78,53,3
"27210","Willian Borges da Silva","Pass",85,55,3
"27211","José Andrés Guardado Hernández","Pass",27,11,4
"27212","Javier Hernández Balcázar","Dribble",106,25,5
"27213","José Andrés Guardado Hernández","Pass",82,22,4
"27214","Rafael Márquez Álvarez","Pass",79,40,1
"27215","Héctor Miguel Herrera López","Pass",93,69,3
"27216","Rafael Márquez Álvarez","Pass",53,50,1
"27217","Carlos Alberto Vela Garrido","Pass",76,12,5
"27218","Hirving Rodrigo Lozano Bahena","Pass",114,66,6
"27219","José Andrés Guardado Hernández","Pass",120,79,4
"27220","Hirving Rodrigo Lozano Bahena","Pass",92,61,6
"27221","Javier Hernández Balcázar","Pass",108,21,5
"27222","Neymar da Silva Santos Junior","Pass",38,23,5
"27223","Carlos Henrique Casimiro","Pass",38,33,1
"27224","Carlos Henrique Casimiro","Pass",48,30,1
"27225","Carlos Henrique Casimiro","Pass",46,25,1
"27226","José Paulo Bezzera Maciel Júnior","Pass",42,47,2
"27227","Hirving Rodrigo Lozano Bahena","Pass",57,67,6
"27228","Hirving Rodrigo Lozano Bahena","Pass",60,67,6
"27229","José Andrés Guardado Hernández","Pass",56,62,4
"27230","José Paulo Bezzera Maciel Júnior","Pass",82,77,2
"27231","José Andrés Guardado Hernández","Pass",39,36,4
"27232","Hirving Rodrigo Lozano Bahena","Dribble",101,66,6
"27233","Hirving Rodrigo Lozano Bahena","Pass",106,56,6
"27234","Willian Borges da Silva","Pass",22,79,3
"27235","Carlos Alberto Vela Garrido","Dribble",92,17,5
"27236","Willian Borges da Silva","Pass",41,68,3
"27237","Gabriel Fernando de Jesus","Dribble",78,48,5
"27238","José Paulo Bezzera Maciel Júnior","Pass",79,54,2
"27239","Willian Borges da Silva","Pass",112,66,3
"27240","Willian Borges da Silva","Pass",119,79,3
"27241","Carlos Alberto Vela Garrido","Pass",42,14,5
"27242","Javier Hernández Balcázar","Pass",50,7,5
"27243","José Andrés Guardado Hernández","Pass",57,33,4
"27244","Carlos Alberto Vela Garrido","Pass",88,23,5
"27245","Hirving Rodrigo Lozano Bahena","Shot",111,58,6
"27246","José Paulo Bezzera Maciel Júnior","Pass",14,32,2
"27247","José Paulo Bezzera Maciel Júnior","Pass",16,17,2
"27248","Héctor Miguel Herrera López","Pass",101,64,3
"27249","Hirving Rodrigo Lozano Bahena","Dribble",98,61,6
"27250","Carlos Henrique Casimiro","Pass",21,27,1
"27251","José Paulo Bezzera Maciel Júnior","Pass",31,25,2
"27252","Philippe Coutinho Correia","Pass",38,40,4
"27253","Carlos Henrique Casimiro","Pass",54,38,1
"27254","Willian Borges da Silva","Pass",78,58,3
"27255","Rafael Márquez Álvarez","Pass",51,27,1
"27256","Rafael Márquez Álvarez","Pass",40,37,1
"27257","Hirving Rodrigo Lozano Bahena","Pass",71,78,6
"27258","Héctor Miguel Herrera López","Pass",86,78,3
"27259","Hirving Rodrigo Lozano Bahena","Pass",84,63,6
"27260","José Paulo Bezzera Maciel Júnior","Pass",32,54,2
"27261","Philippe Coutinho Correia","Pass",36,33,4
"27262","Philippe Coutinho Correia","Pass",37,40,4
"27263","Carlos Henrique Casimiro","Pass",41,43,1
"27264","Carlos Henrique Casimiro","Pass",61,29,1
"27265","Philippe Coutinho Correia","Pass",68,40,4
"27266","Neymar da Silva Santos Junior","Pass",83,26,5
"27267","Gabriel Fernando de Jesus","Pass",110,21,5
"27268","Héctor Miguel Herrera López","Dribble",31,53,3
"27269","Héctor Miguel Herrera López","Pass",47,46,3
"27270","José Andrés Guardado Hernández","Pass",90,25,4
"27271","Rafael Márquez Álvarez","Pass",75,39,1
"27272","Carlos Alberto Vela Garrido","Pass",93,4,5
"27273","Rafael Márquez Álvarez","Pass",64,20,1
"27274","Carlos Alberto Vela Garrido","Dribble",109,12,5
"27275","Carlos Alberto Vela Garrido","Pass",104,21,5
"27276","Héctor Miguel Herrera López","Dribble",105,43,3
"27277","Héctor Miguel Herrera López","Shot",105,41,3
"27278","José Andrés Guardado Hernández","Pass",86,36,4
"27279","Carlos Henrique Casimiro","Pass",55,55,1
"27280","Carlos Henrique Casimiro","Pass",67,62,1
"27281","Willian Borges da Silva","Pass",62,65,3
"27282","Carlos Henrique Casimiro","Pass",49,51,1
"27283","Neymar da Silva Santos Junior","Pass",62,2,5
"27284","Hirving Rodrigo Lozano Bahena","Pass",64,76,6
"27285","Rafael Márquez Álvarez","Pass",58,69,1
"27286","Hirving Rodrigo Lozano Bahena","Pass",65,76,6
"27287","José Andrés Guardado Hernández","Pass",66,29,4
"27288","Carlos Henrique Casimiro","Pass",44,47,1
"27289","Carlos Alberto Vela Garrido","Pass",71,4,5
"27290","José Andrés Guardado Hernández","Pass",60,23,4
"27291","Héctor Miguel Herrera López","Pass",76,49,3
"27292","Carlos Henrique Casimiro","Pass",58,47,1
"27293","Gabriel Fernando de Jesus","Pass",77,59,5
"27294","Neymar da Silva Santos Junior","Dribble",110,22,5
"27295","Neymar da Silva Santos Junior","Shot",116,30,5
"27296","Gabriel Fernando de Jesus","Pass",115,49,5
"27297","José Paulo Bezzera Maciel Júnior","Pass",104,55,2
"27298","Willian Borges da Silva","Pass",104,57,3
"27299","Gabriel Fernando de Jesus","Pass",113,62,5
"27300","Carlos Henrique Casimiro","Pass",78,20,1
"27301","Neymar da Silva Santos Junior","Pass",93,4,5
"27302","Gabriel Fernando de Jesus","Shot",112,48,5
"27303","Willian Borges da Silva","Pass",100,57,3
"27304","Gabriel Fernando de Jesus","Pass",119,63,5
"27305","Neymar da Silva Santos Junior","Pass",113,19,5
"27306","Philippe Coutinho Correia","Shot",102,30,4
"27307","José Andrés Guardado Hernández","Pass",71,13,4
"27308","Rafael Márquez Álvarez","Pass",65,19,1
"27309","Carlos Alberto Vela Garrido","Pass",99,6,5
"27310","José Andrés Guardado Hernández","Pass",104,25,4
"27311","José Paulo Bezzera Maciel Júnior","Pass",40,51,2
"27312","Carlos Henrique Casimiro","Pass",56,50,1
"27313","Neymar da Silva Santos Junior","Pass",105,19,5
"27314","José Andrés Guardado Hernández","Pass",43,67,4
"27315","Rafael Márquez Álvarez","Pass",28,47,1
"27316","José Andrés Guardado Hernández","Pass",72,57,4
"27317","Javier Hernández Balcázar","Pass",87,41,5
"27318","Carlos Alberto Vela Garrido","Shot",101,26,5
"27319","Willian Borges da Silva","Dribble",66,76,3
"27320","José Paulo Bezzera Maciel Júnior","Pass",50,77,2
"27321","Neymar da Silva Santos Junior","Dribble",114,22,5
"27322","Hirving Rodrigo Lozano Bahena","Pass",37,65,6
"27323","Carlos Alberto Vela Garrido","Pass",58,3,5
"27324","Héctor Miguel Herrera López","Pass",57,23,3
"27325","José Paulo Bezzera Maciel Júnior","Pass",32,27,2
"27326","Carlos Henrique Casimiro","Pass",35,29,1
"27327","José Paulo Bezzera Maciel Júnior","Pass",76,53,2
"27328","Willian Borges da Silva","Pass",111,63,3
"27329","Carlos Alberto Vela Garrido","Pass",26,6,5
"27330","Carlos Henrique Casimiro","Pass",76,48,1
"27331","Carlos Henrique Casimiro","Pass",71,45,1
"27332","Gabriel Fernando de Jesus","Pass",92,27,5
"27333","Philippe Coutinho Correia","Pass",106,27,4
"27334","Gabriel Fernando de Jesus","Dribble",104,33,5
"27335","Gabriel Fernando de Jesus","Shot",111,30,5
"27336","Philippe Coutinho Correia","Shot",115,32,4
"27337","Héctor Miguel Herrera López","Pass",16,42,3
"27338","José Andrés Guardado Hernández","Dribble",40,77,4
"27339","Carlos Henrique Casimiro","Pass",54,15,1
"27340","José Paulo Bezzera Maciel Júnior","Pass",55,32,2
"27341","Neymar da Silva Santos Junior","Pass",76,13,5
"27342","José Paulo Bezzera Maciel Júnior","Pass",89,22,2
"27343","Philippe Coutinho Correia","Pass",79,37,4
"27344","Neymar da Silva Santos Junior","Pass",91,26,5
"27345","Philippe Coutinho Correia","Shot",100,31,4
"27346","Willian Borges da Silva","Pass",119,79,3
"27347","Hirving Rodrigo Lozano Bahena","Pass",21,68,6
"27348","Hirving Rodrigo Lozano Bahena","Pass",51,80,6
"27349","Héctor Miguel Herrera López","Pass",67,20,3
"27350","Rafael Márquez Álvarez","Pass",56,36,1
"27351","Carlos Alberto Vela Garrido","Pass",64,78,5
"27352","Willian Borges da Silva","Pass",42,42,3
"27353","Willian Borges da Silva","Pass",61,76,3
"27354","Carlos Henrique Casimiro","Pass",52,57,1
"27355","Willian Borges da Silva","Pass",66,48,3
"27356","Philippe Coutinho Correia","Shot",93,31,4
"27357","Rafael Márquez Álvarez","Pass",27,43,1
"27358","Carlos Henrique Casimiro","Pass",78,40,1
"27359","Neymar da Silva Santos Junior","Shot",90,27,5
"27360","Carlos Henrique Casimiro","Pass",52,50,1
"27361","Philippe Coutinho Correia","Pass",83,15,4
"27362","Neymar da Silva Santos Junior","Pass",94,13,5
"27363","Philippe Coutinho Correia","Pass",105,19,4
"27364","Willian Borges da Silva","Pass",116,63,3
"27365","Hirving Rodrigo Lozano Bahena","Pass",54,15,6
"27366","José Andrés Guardado Hernández","Pass",53,26,4
"27367","Rafael Márquez Álvarez","Pass",45,33,1
"27368","Rafael Márquez Álvarez","Pass",35,12,1
"27369","José Paulo Bezzera Maciel Júnior","Pass",71,65,2
"27370","Gabriel Fernando de Jesus","Pass",84,56,5
"27371","Willian Borges da Silva","Pass",81,77,3
"27372","Neymar da Silva Santos Junior","Pass",98,52,5
"27373","Neymar da Silva Santos Junior","Pass",89,76,5
"27374","Willian Borges da Silva","Pass",101,75,3
"27375","Willian Borges da Silva","Pass",119,79,3
"27376","José Andrés Guardado Hernández","Pass",38,30,4
"27377","Hirving Rodrigo Lozano Bahena","Dribble",53,16,6
"27378","Hirving Rodrigo Lozano Bahena","Pass",62,33,6
